week_start,flight_date,flight_number,origin,destination,route,customer,agreed_tonnage_kg,booked_tonnage_kg,shortfall_kg,base_rate_per_kg,booked_revenue_myr,shortfall_fee_myr,express_surcharge_myr,is_express,total_revenue_myr,status,utilisation_pct
2025-05-12,2025-05-15,AK632,KUL,SGN,KUL-SGN,SF Express,2092.3,1979.3,113.0,3.28,6492.1,74.13,0.0,False,6492.1,At Risk,94.6
2025-05-12,2025-05-13,AK968,KUL,PEN,KUL-PEN,DHL Malaysia,607.9,489.2,118.7,6.25,3057.5,148.37,458.62,True,3516.12,Shortfall,80.5
2025-05-12,2025-05-14,AK441,KUL,PEN,KUL-PEN,Ninja Van,4098.0,2978.5,1119.5,8.49,25287.47,1900.91,0.0,False,25287.47,Shortfall,72.7
2025-05-12,2025-05-14,AK306,KUL,PEN,KUL-PEN,J&T Express,3021.9,2980.4,41.5,6.33,18865.93,52.54,2829.89,True,21695.82,At Risk,98.6
2025-05-12,2025-05-14,AK663,KUL,PEN,KUL-PEN,Lazada Express,1644.9,1507.7,137.2,2.91,4387.41,79.85,0.0,False,4387.41,At Risk,91.7
2025-05-12,2025-05-16,AK505,KUL,PEN,KUL-PEN,Shopee Logistics,3951.6,3143.1,808.5,3.18,9995.06,514.21,0.0,False,9995.06,Shortfall,79.5
2025-05-12,2025-05-14,AK438,KUL,PEN,KUL-PEN,GDex,3272.0,2251.0,1021.0,2.67,6010.17,545.21,901.53,True,6911.7,Shortfall,68.8
2025-05-12,2025-05-15,AK902,KUL,BKI,KUL-BKI,FedEx Malaysia,4514.3,4563.4,0.0,5.72,26102.65,0.0,0.0,False,26102.65,On Track,101.1
2025-05-12,2025-05-14,AK678,KUL,BKI,KUL-BKI,Shopee Logistics,4675.1,4570.1,105.0,2.84,12979.08,59.64,0.0,False,12979.08,At Risk,97.8
2025-05-12,2025-05-14,AK439,KUL,BKI,KUL-BKI,DHL Malaysia,2998.3,2593.9,404.4,2.61,6770.08,211.1,0.0,False,6770.08,At Risk,86.5
2025-05-12,2025-05-15,AK447,KUL,BKI,KUL-BKI,Ninja Van,798.0,923.3,0.0,3.4,3139.22,0.0,0.0,False,3139.22,On Track,115.7
2025-05-12,2025-05-13,AK498,KUL,BKI,KUL-BKI,Lazada Express,3319.3,2388.2,931.1,7.55,18030.91,1405.96,0.0,False,18030.91,Shortfall,71.9
2025-05-12,2025-05-14,AK822,KUL,BKI,KUL-BKI,Pos Laju,3178.4,2069.7,1108.7,7.69,15915.99,1705.18,0.0,False,15915.99,Shortfall,65.1
2025-05-12,2025-05-13,AK409,KUL,KCH,KUL-KCH,J&T Express,2736.7,2124.3,612.4,3.93,8348.5,481.35,0.0,False,8348.5,Shortfall,77.6
2025-05-12,2025-05-13,AK138,KUL,KCH,KUL-KCH,Pos Laju,2863.0,2499.9,363.1,3.55,8874.65,257.8,0.0,False,8874.65,At Risk,87.3
2025-05-12,2025-05-16,AK594,KUL,KCH,KUL-KCH,Lazada Express,4610.1,4225.2,384.9,5.16,21802.03,397.22,3270.3,True,25072.33,At Risk,91.7
2025-05-12,2025-05-12,AK887,PEN,SIN,PEN-SIN,Ninja Van,4432.5,3740.2,692.3,4.36,16307.27,603.69,0.0,False,16307.27,Shortfall,84.4
2025-05-12,2025-05-13,AK235,PEN,SIN,PEN-SIN,GDex,4199.6,3917.4,282.2,8.13,31848.46,458.86,0.0,False,31848.46,At Risk,93.3
2025-05-12,2025-05-12,AK634,PEN,SIN,PEN-SIN,FedEx Malaysia,3760.6,2603.3,1157.3,5.26,13693.36,1217.48,0.0,False,13693.36,Shortfall,69.2
2025-05-12,2025-05-12,AK708,PEN,SIN,PEN-SIN,Kerry Logistics,518.5,568.6,0.0,8.09,4599.97,0.0,0.0,False,4599.97,On Track,109.7
2025-05-12,2025-05-13,AK754,KCH,SIN,KCH-SIN,FedEx Malaysia,3855.0,3344.9,510.1,2.63,8797.09,268.31,0.0,False,8797.09,At Risk,86.8
2025-05-12,2025-05-15,AK426,KCH,SIN,KCH-SIN,Shopee Logistics,1944.0,2036.5,0.0,3.66,7453.59,0.0,0.0,False,7453.59,On Track,104.8
2025-05-12,2025-05-12,AK217,KCH,SIN,KCH-SIN,Lazada Express,3520.1,3278.7,241.4,4.14,13573.82,199.88,2036.07,True,15609.89,At Risk,93.1
2025-05-12,2025-05-14,AK655,KCH,SIN,KCH-SIN,J&T Express,4812.3,4564.5,247.8,5.86,26747.97,290.42,4012.2,True,30760.17,At Risk,94.9
2025-05-12,2025-05-14,AK923,KCH,SIN,KCH-SIN,GDex,2972.1,2869.5,102.6,4.13,11851.03,84.75,0.0,False,11851.03,At Risk,96.5
2025-05-19,2025-05-19,AK151,KUL,SIN,KUL-SIN,Ninja Van,728.3,689.8,38.5,2.67,1841.77,20.56,0.0,False,1841.77,At Risk,94.7
2025-05-19,2025-05-23,AK821,KUL,SIN,KUL-SIN,DHL Malaysia,2226.2,2173.7,52.5,3.02,6564.57,31.71,0.0,False,6564.57,At Risk,97.6
2025-05-19,2025-05-23,AK556,KUL,SIN,KUL-SIN,Lazada Express,4510.7,4868.7,0.0,6.28,30575.44,0.0,0.0,False,30575.44,On Track,107.9
2025-05-19,2025-05-23,AK876,KUL,SIN,KUL-SIN,Kerry Logistics,2100.3,1910.2,190.1,4.49,8576.8,170.71,1286.52,True,9863.32,At Risk,90.9
2025-05-19,2025-05-20,AK681,KUL,SIN,KUL-SIN,J&T Express,853.5,841.9,11.6,8.04,6768.88,18.65,0.0,False,6768.88,At Risk,98.6
2025-05-19,2025-05-22,AK199,KUL,SIN,KUL-SIN,Pos Laju,918.1,795.6,122.5,7.31,5815.84,179.09,0.0,False,5815.84,At Risk,86.7
2025-05-19,2025-05-20,AK581,KUL,SIN,KUL-SIN,SF Express,1896.8,2078.9,0.0,6.37,13242.59,0.0,0.0,False,13242.59,On Track,109.6
2025-05-19,2025-05-21,AK981,KUL,BKK,KUL-BKK,DHL Malaysia,1325.1,1031.6,293.5,8.0,8252.8,469.6,0.0,False,8252.8,Shortfall,77.9
2025-05-19,2025-05-22,AK459,KUL,BKK,KUL-BKK,J&T Express,2539.8,2921.1,0.0,2.68,7828.55,0.0,0.0,False,7828.55,On Track,115.0
2025-05-19,2025-05-23,AK718,KUL,BKK,KUL-BKK,GDex,2575.6,2251.0,324.6,3.52,7923.52,228.52,0.0,False,7923.52,At Risk,87.4
2025-05-19,2025-05-19,AK915,KUL,BKK,KUL-BKK,Ninja Van,1073.3,714.2,359.1,3.12,2228.3,224.08,0.0,False,2228.3,Shortfall,66.5
2025-05-19,2025-05-20,AK661,KUL,CGK,KUL-CGK,Kerry Logistics,2303.7,2071.5,232.2,4.98,10316.07,231.27,0.0,False,10316.07,At Risk,89.9
2025-05-19,2025-05-23,AK933,KUL,CGK,KUL-CGK,Lazada Express,4882.5,3797.8,1084.7,4.8,18229.44,1041.31,0.0,False,18229.44,Shortfall,77.8
2025-05-19,2025-05-23,AK450,KUL,CGK,KUL-CGK,J&T Express,2440.2,2455.1,0.0,8.38,20573.74,0.0,0.0,False,20573.74,On Track,100.6
2025-05-19,2025-05-23,AK857,KUL,CGK,KUL-CGK,FedEx Malaysia,3623.6,2834.0,789.6,3.54,10032.36,559.04,0.0,False,10032.36,Shortfall,78.2
2025-05-19,2025-05-23,AK433,KUL,CGK,KUL-CGK,Ninja Van,4265.4,3468.1,797.3,3.19,11063.24,508.68,0.0,False,11063.24,Shortfall,81.3
2025-05-19,2025-05-23,AK933,KUL,MNL,KUL-MNL,FedEx Malaysia,4801.5,2864.4,1937.1,2.92,8364.05,1131.27,1254.61,True,9618.66,Shortfall,59.7
2025-05-19,2025-05-19,AK776,KUL,MNL,KUL-MNL,DHL Malaysia,3971.0,3225.1,745.9,4.77,15383.73,711.59,0.0,False,15383.73,Shortfall,81.2
2025-05-19,2025-05-19,AK873,KUL,MNL,KUL-MNL,J&T Express,907.4,468.6,438.8,7.4,3467.64,649.42,0.0,False,3467.64,Shortfall,51.6
2025-05-19,2025-05-21,AK998,KUL,SGN,KUL-SGN,DHL Malaysia,3270.1,2100.8,1169.3,5.18,10882.14,1211.39,1632.32,True,12514.46,Shortfall,64.2
2025-05-19,2025-05-21,AK545,KUL,SGN,KUL-SGN,FedEx Malaysia,1848.8,1837.8,11.0,7.27,13360.81,15.99,0.0,False,13360.81,At Risk,99.4
2025-05-19,2025-05-22,AK622,KUL,SGN,KUL-SGN,J&T Express,4956.3,4945.7,10.6,6.0,29674.2,12.72,0.0,False,29674.2,At Risk,99.8
2025-05-19,2025-05-19,AK662,KUL,SGN,KUL-SGN,Ninja Van,4314.4,4072.0,242.4,7.62,31028.64,369.42,4654.3,True,35682.94,At Risk,94.4
2025-05-19,2025-05-23,AK819,KUL,PEN,KUL-PEN,Kerry Logistics,4375.6,3215.9,1159.7,7.69,24730.27,1783.62,3709.54,True,28439.81,Shortfall,73.5
2025-05-19,2025-05-22,AK490,KUL,PEN,KUL-PEN,GDex,2274.2,1985.0,289.2,4.41,8753.85,255.07,0.0,False,8753.85,At Risk,87.3
2025-05-19,2025-05-23,AK292,KUL,PEN,KUL-PEN,Lazada Express,2953.0,2597.0,356.0,6.47,16802.59,460.66,0.0,False,16802.59,At Risk,87.9
2025-05-19,2025-05-22,AK838,KUL,BKI,KUL-BKI,GDex,1104.2,779.8,324.4,2.93,2284.81,190.1,342.72,True,2627.53,Shortfall,70.6
2025-05-19,2025-05-22,AK240,KUL,BKI,KUL-BKI,Pos Laju,3460.7,3825.8,0.0,8.35,31945.43,0.0,4791.81,True,36737.24,On Track,110.5
2025-05-19,2025-05-23,AK535,KUL,BKI,KUL-BKI,DHL Malaysia,4370.7,4421.4,0.0,7.86,34752.2,0.0,0.0,False,34752.2,On Track,101.2
2025-05-19,2025-05-22,AK560,KUL,BKI,KUL-BKI,FedEx Malaysia,1309.1,1108.6,200.5,5.56,6163.82,222.96,0.0,False,6163.82,Shortfall,84.7
2025-05-19,2025-05-22,AK691,KUL,BKI,KUL-BKI,SF Express,2098.9,1855.5,243.4,3.61,6698.35,175.73,0.0,False,6698.35,At Risk,88.4
2025-05-19,2025-05-23,AK520,KUL,BKI,KUL-BKI,Lazada Express,4310.6,3928.1,382.5,3.92,15398.15,299.88,0.0,False,15398.15,At Risk,91.1
2025-05-19,2025-05-23,AK847,KUL,KCH,KUL-KCH,GDex,3111.2,1785.0,1326.2,8.27,14761.95,2193.53,2214.29,True,16976.24,Shortfall,57.4
2025-05-19,2025-05-23,AK576,KUL,KCH,KUL-KCH,Shopee Logistics,4926.1,4152.3,773.8,8.4,34879.32,1299.98,0.0,False,34879.32,Shortfall,84.3
2025-05-19,2025-05-19,AK583,KUL,KCH,KUL-KCH,Kerry Logistics,852.1,662.7,189.4,7.84,5195.57,296.98,779.34,True,5974.91,Shortfall,77.8
2025-05-19,2025-05-19,AK727,KUL,KCH,KUL-KCH,J&T Express,3578.3,2611.3,967.0,5.74,14988.86,1110.12,0.0,False,14988.86,Shortfall,73.0
2025-05-19,2025-05-23,AK564,KUL,KCH,KUL-KCH,Ninja Van,4566.1,3825.6,740.5,5.71,21844.18,845.65,3276.63,True,25120.81,Shortfall,83.8
2025-05-19,2025-05-21,AK461,KUL,KCH,KUL-KCH,DHL Malaysia,4577.2,5262.2,0.0,5.94,31257.47,0.0,0.0,False,31257.47,On Track,115.0
2025-05-19,2025-05-21,AK867,KUL,KCH,KUL-KCH,FedEx Malaysia,1801.4,1758.4,43.0,2.71,4765.26,23.31,0.0,False,4765.26,At Risk,97.6
2025-05-19,2025-05-21,AK127,PEN,SIN,PEN-SIN,J&T Express,3453.4,2743.1,710.3,4.25,11658.17,603.76,0.0,False,11658.17,Shortfall,79.4
2025-05-19,2025-05-21,AK902,PEN,SIN,PEN-SIN,Shopee Logistics,2681.4,2589.9,91.5,3.26,8443.07,59.66,1266.46,True,9709.53,At Risk,96.6
2025-05-19,2025-05-19,AK363,PEN,SIN,PEN-SIN,FedEx Malaysia,1634.2,1781.1,0.0,6.19,11025.01,0.0,0.0,False,11025.01,On Track,109.0
2025-05-19,2025-05-20,AK856,PEN,SIN,PEN-SIN,SF Express,3836.4,3908.1,0.0,6.12,23917.57,0.0,0.0,False,23917.57,On Track,101.9
2025-05-19,2025-05-20,AK901,PEN,SIN,PEN-SIN,Lazada Express,3466.2,3081.3,384.9,4.72,14543.74,363.35,2181.56,True,16725.3,At Risk,88.9
2025-05-19,2025-05-19,AK451,PEN,SIN,PEN-SIN,Pos Laju,2682.1,2100.0,582.1,7.3,15330.0,849.87,0.0,False,15330.0,Shortfall,78.3
2025-05-19,2025-05-22,AK957,PEN,SIN,PEN-SIN,Kerry Logistics,4853.1,4779.0,74.1,6.07,29008.53,89.96,0.0,False,29008.53,At Risk,98.5
2025-05-19,2025-05-21,AK757,KCH,SIN,KCH-SIN,Pos Laju,1448.9,1360.6,88.3,6.91,9401.75,122.03,0.0,False,9401.75,At Risk,93.9
2025-05-19,2025-05-22,AK508,KCH,SIN,KCH-SIN,Ninja Van,3899.7,3955.4,0.0,3.2,12657.28,0.0,1898.59,True,14555.87,On Track,101.4
2025-05-19,2025-05-20,AK645,KCH,SIN,KCH-SIN,FedEx Malaysia,1856.2,1810.3,45.9,6.98,12635.89,64.08,0.0,False,12635.89,At Risk,97.5
2025-05-19,2025-05-23,AK248,KCH,SIN,KCH-SIN,GDex,2209.1,2291.8,0.0,6.73,15423.81,0.0,0.0,False,15423.81,On Track,103.7
2025-05-19,2025-05-22,AK559,KCH,SIN,KCH-SIN,SF Express,4416.2,3531.7,884.5,2.57,9076.47,454.63,0.0,False,9076.47,Shortfall,80.0
2025-05-19,2025-05-19,AK142,KCH,SIN,KCH-SIN,Lazada Express,3553.2,3829.0,0.0,8.27,31665.83,0.0,0.0,False,31665.83,On Track,107.8
2025-05-26,2025-05-27,AK791,KUL,SIN,KUL-SIN,GDex,1649.0,1500.0,149.0,6.01,9015.0,179.1,0.0,False,9015.0,At Risk,91.0
2025-05-26,2025-05-27,AK445,KUL,SIN,KUL-SIN,Pos Laju,3804.4,4532.1,0.0,6.03,27328.56,0.0,4099.28,True,31427.84,On Track,119.1
2025-05-26,2025-05-26,AK169,KUL,SIN,KUL-SIN,J&T Express,1909.7,1483.1,426.6,2.56,3796.74,218.42,569.51,True,4366.25,Shortfall,77.7
2025-05-26,2025-05-27,AK459,KUL,SIN,KUL-SIN,DHL Malaysia,2350.6,2680.6,0.0,5.65,15145.39,0.0,0.0,False,15145.39,On Track,114.0
2025-05-26,2025-05-26,AK734,KUL,SIN,KUL-SIN,Kerry Logistics,3763.6,3423.7,339.9,4.01,13729.04,272.6,2059.36,True,15788.4,At Risk,91.0
2025-05-26,2025-05-30,AK322,KUL,SIN,KUL-SIN,SF Express,756.0,591.4,164.6,6.06,3583.88,199.5,0.0,False,3583.88,Shortfall,78.2
2025-05-26,2025-05-30,AK976,KUL,SIN,KUL-SIN,Shopee Logistics,3371.4,2722.1,649.3,6.75,18374.17,876.56,2756.13,True,21130.3,Shortfall,80.7
2025-05-26,2025-05-29,AK177,KUL,BKK,KUL-BKK,Pos Laju,1329.2,1105.8,223.4,4.27,4721.77,190.78,0.0,False,4721.77,Shortfall,83.2
2025-05-26,2025-05-28,AK783,KUL,BKK,KUL-BKK,DHL Malaysia,4652.1,4389.8,262.3,4.16,18261.57,218.23,0.0,False,18261.57,At Risk,94.4
2025-05-26,2025-05-29,AK163,KUL,BKK,KUL-BKK,Lazada Express,1658.0,1589.1,68.9,7.18,11409.74,98.94,0.0,False,11409.74,At Risk,95.8
2025-05-26,2025-05-28,AK932,KUL,BKK,KUL-BKK,GDex,2248.7,1785.3,463.4,8.48,15139.34,785.93,0.0,False,15139.34,Shortfall,79.4
2025-05-26,2025-05-30,AK247,KUL,CGK,KUL-CGK,FedEx Malaysia,3246.4,2845.0,401.4,3.57,10156.65,286.6,0.0,False,10156.65,At Risk,87.6
2025-05-26,2025-05-28,AK552,KUL,CGK,KUL-CGK,Lazada Express,3959.2,4751.0,0.0,3.81,18101.31,0.0,0.0,False,18101.31,On Track,120.0
2025-05-26,2025-05-29,AK356,KUL,CGK,KUL-CGK,SF Express,964.8,1099.0,0.0,2.94,3231.06,0.0,0.0,False,3231.06,On Track,113.9
2025-05-26,2025-05-26,AK100,KUL,CGK,KUL-CGK,Kerry Logistics,584.4,552.5,31.9,5.49,3033.22,35.03,0.0,False,3033.22,At Risk,94.5
2025-05-26,2025-05-29,AK546,KUL,MNL,KUL-MNL,J&T Express,2819.2,2497.0,322.2,8.14,20325.58,524.54,0.0,False,20325.58,At Risk,88.6
2025-05-26,2025-05-27,AK653,KUL,MNL,KUL-MNL,DHL Malaysia,4298.2,3859.8,438.4,7.19,27751.96,630.42,0.0,False,27751.96,At Risk,89.8
2025-05-26,2025-05-26,AK593,KUL,MNL,KUL-MNL,GDex,514.9,500.5,14.4,8.22,4114.11,23.67,0.0,False,4114.11,At Risk,97.2
2025-05-26,2025-05-28,AK798,KUL,MNL,KUL-MNL,Ninja Van,3052.6,2218.0,834.6,8.11,17987.98,1353.72,0.0,False,17987.98,Shortfall,72.7
2025-05-26,2025-05-28,AK192,KUL,MNL,KUL-MNL,SF Express,2302.8,1937.6,365.2,6.29,12187.5,459.42,0.0,False,12187.5,Shortfall,84.1
2025-05-26,2025-05-28,AK570,KUL,MNL,KUL-MNL,Shopee Logistics,2905.8,1829.8,1076.0,8.27,15132.45,1779.7,2269.87,True,17402.32,Shortfall,63.0
2025-05-26,2025-05-28,AK209,KUL,SGN,KUL-SGN,DHL Malaysia,3473.3,3264.5,208.8,4.29,14004.7,179.15,0.0,False,14004.7,At Risk,94.0
2025-05-26,2025-05-27,AK294,KUL,SGN,KUL-SGN,Kerry Logistics,2689.3,2627.7,61.6,7.81,20522.34,96.22,0.0,False,20522.34,At Risk,97.7
2025-05-26,2025-05-29,AK344,KUL,SGN,KUL-SGN,Shopee Logistics,660.6,533.4,127.2,2.65,1413.51,67.42,0.0,False,1413.51,Shortfall,80.7
2025-05-26,2025-05-30,AK611,KUL,SGN,KUL-SGN,Ninja Van,2249.5,2510.7,0.0,7.26,18227.68,0.0,0.0,False,18227.68,On Track,111.6
2025-05-26,2025-05-29,AK635,KUL,PEN,KUL-PEN,Shopee Logistics,2324.8,1618.4,706.4,3.77,6101.37,532.63,0.0,False,6101.37,Shortfall,69.6
2025-05-26,2025-05-30,AK858,KUL,PEN,KUL-PEN,SF Express,4730.4,3123.7,1606.7,7.72,24114.96,2480.74,0.0,False,24114.96,Shortfall,66.0
2025-05-26,2025-05-26,AK600,KUL,PEN,KUL-PEN,GDex,1548.4,1414.7,133.7,2.93,4145.07,78.35,0.0,False,4145.07,At Risk,91.4
2025-05-26,2025-05-27,AK818,KUL,PEN,KUL-PEN,Kerry Logistics,2620.5,2717.6,0.0,8.01,21767.98,0.0,3265.2,True,25033.18,On Track,103.7
2025-05-26,2025-05-26,AK940,KUL,PEN,KUL-PEN,DHL Malaysia,564.6,639.5,0.0,6.3,4028.85,0.0,0.0,False,4028.85,On Track,113.3
2025-05-26,2025-05-26,AK937,KUL,PEN,KUL-PEN,Pos Laju,2552.8,2070.7,482.1,3.52,7288.86,339.4,0.0,False,7288.86,Shortfall,81.1
2025-05-26,2025-05-29,AK855,KUL,BKI,KUL-BKI,FedEx Malaysia,4120.0,4292.2,0.0,5.06,21718.53,0.0,0.0,False,21718.53,On Track,104.2
2025-05-26,2025-05-28,AK240,KUL,BKI,KUL-BKI,Ninja Van,1959.1,1712.7,246.4,8.36,14318.17,411.98,0.0,False,14318.17,At Risk,87.4
2025-05-26,2025-05-27,AK707,KUL,BKI,KUL-BKI,Lazada Express,4263.9,3641.8,622.1,7.26,26439.47,903.29,0.0,False,26439.47,At Risk,85.4
2025-05-26,2025-05-30,AK349,KUL,KCH,KUL-KCH,Lazada Express,1256.2,1272.0,0.0,4.72,6003.84,0.0,900.58,True,6904.42,On Track,101.3
2025-05-26,2025-05-29,AK727,KUL,KCH,KUL-KCH,SF Express,683.1,668.0,15.1,3.1,2070.8,9.36,0.0,False,2070.8,At Risk,97.8
2025-05-26,2025-05-26,AK106,KUL,KCH,KUL-KCH,J&T Express,3999.5,2573.8,1425.7,2.59,6666.14,738.51,0.0,False,6666.14,Shortfall,64.4
2025-05-26,2025-05-29,AK390,KUL,KCH,KUL-KCH,Kerry Logistics,1307.4,1440.1,0.0,3.03,4363.5,0.0,0.0,False,4363.5,On Track,110.1
2025-05-26,2025-05-27,AK229,KUL,KCH,KUL-KCH,Ninja Van,3620.8,3935.9,0.0,7.25,28535.28,0.0,0.0,False,28535.28,On Track,108.7
2025-05-26,2025-05-27,AK710,PEN,SIN,PEN-SIN,J&T Express,1576.6,1239.5,337.1,3.55,4400.22,239.34,0.0,False,4400.22,Shortfall,78.6
2025-05-26,2025-05-28,AK946,PEN,SIN,PEN-SIN,Kerry Logistics,3727.4,3501.4,226.0,6.17,21603.64,278.88,3240.55,True,24844.19,At Risk,93.9
2025-05-26,2025-05-30,AK220,PEN,SIN,PEN-SIN,FedEx Malaysia,2065.3,1970.5,94.8,2.53,4985.36,47.97,747.8,True,5733.16,At Risk,95.4
2025-05-26,2025-05-30,AK652,PEN,SIN,PEN-SIN,Ninja Van,4895.6,4499.6,396.0,6.21,27942.52,491.83,0.0,False,27942.52,At Risk,91.9
2025-05-26,2025-05-29,AK585,KCH,SIN,KCH-SIN,FedEx Malaysia,1371.7,1093.9,277.8,7.28,7963.59,404.48,0.0,False,7963.59,Shortfall,79.7
2025-05-26,2025-05-28,AK760,KCH,SIN,KCH-SIN,Ninja Van,1293.5,1008.0,285.5,6.52,6572.16,372.29,985.82,True,7557.98,Shortfall,77.9
2025-05-26,2025-05-29,AK924,KCH,SIN,KCH-SIN,J&T Express,1782.8,1562.0,220.8,5.11,7981.82,225.66,0.0,False,7981.82,At Risk,87.6
2025-05-26,2025-05-27,AK280,KCH,SIN,KCH-SIN,Shopee Logistics,694.9,733.8,0.0,6.94,5092.57,0.0,0.0,False,5092.57,On Track,105.6
2025-06-02,2025-06-04,AK693,KUL,SIN,KUL-SIN,FedEx Malaysia,818.9,787.4,31.5,3.91,3078.73,24.63,0.0,False,3078.73,At Risk,96.2
2025-06-02,2025-06-02,AK335,KUL,SIN,KUL-SIN,Kerry Logistics,2385.8,1966.9,418.9,6.98,13728.96,584.78,0.0,False,13728.96,Shortfall,82.4
2025-06-02,2025-06-03,AK990,KUL,SIN,KUL-SIN,Lazada Express,1967.6,1959.2,8.4,3.09,6053.93,5.19,0.0,False,6053.93,At Risk,99.6
2025-06-02,2025-06-03,AK565,KUL,BKK,KUL-BKK,Ninja Van,4507.2,2040.5,2466.7,3.37,6876.49,1662.56,0.0,False,6876.49,Shortfall,45.3
2025-06-02,2025-06-04,AK747,KUL,BKK,KUL-BKK,Lazada Express,2243.0,2360.3,0.0,3.32,7836.2,0.0,0.0,False,7836.2,On Track,105.2
2025-06-02,2025-06-06,AK808,KUL,BKK,KUL-BKK,FedEx Malaysia,4890.0,3027.1,1862.9,3.71,11230.54,1382.27,1684.58,True,12915.12,Shortfall,61.9
2025-06-02,2025-06-05,AK569,KUL,BKK,KUL-BKK,J&T Express,768.4,634.4,134.0,3.32,2106.21,88.98,0.0,False,2106.21,Shortfall,82.6
2025-06-02,2025-06-03,AK718,KUL,BKK,KUL-BKK,SF Express,1270.4,904.6,365.8,4.56,4124.98,333.61,0.0,False,4124.98,Shortfall,71.2
2025-06-02,2025-06-06,AK274,KUL,BKK,KUL-BKK,Shopee Logistics,4053.0,2779.5,1273.5,6.33,17594.24,1612.25,0.0,False,17594.24,Shortfall,68.6
2025-06-02,2025-06-05,AK847,KUL,CGK,KUL-CGK,Ninja Van,3162.1,3333.2,0.0,7.52,25065.66,0.0,0.0,False,25065.66,On Track,105.4
2025-06-02,2025-06-03,AK693,KUL,CGK,KUL-CGK,Lazada Express,3812.8,3087.8,725.0,3.98,12289.44,577.1,0.0,False,12289.44,Shortfall,81.0
2025-06-02,2025-06-02,AK687,KUL,CGK,KUL-CGK,Pos Laju,4513.2,4206.2,307.0,6.05,25447.51,371.47,3817.13,True,29264.64,At Risk,93.2
2025-06-02,2025-06-06,AK851,KUL,CGK,KUL-CGK,FedEx Malaysia,2380.0,2077.6,302.4,2.77,5754.95,167.53,0.0,False,5754.95,At Risk,87.3
2025-06-02,2025-06-02,AK917,KUL,CGK,KUL-CGK,J&T Express,651.3,619.7,31.6,5.69,3526.09,35.96,0.0,False,3526.09,At Risk,95.1
2025-06-02,2025-06-05,AK112,KUL,CGK,KUL-CGK,SF Express,2536.0,2260.9,275.1,3.94,8907.95,216.78,0.0,False,8907.95,At Risk,89.2
2025-06-02,2025-06-02,AK763,KUL,CGK,KUL-CGK,Kerry Logistics,4774.7,3282.9,1491.8,3.3,10833.57,984.59,0.0,False,10833.57,Shortfall,68.8
2025-06-02,2025-06-05,AK124,KUL,MNL,KUL-MNL,FedEx Malaysia,3664.9,3772.8,0.0,7.65,28861.92,0.0,0.0,False,28861.92,On Track,102.9
2025-06-02,2025-06-04,AK289,KUL,MNL,KUL-MNL,J&T Express,2586.9,2084.9,502.0,3.33,6942.72,334.33,0.0,False,6942.72,Shortfall,80.6
2025-06-02,2025-06-02,AK742,KUL,MNL,KUL-MNL,DHL Malaysia,3320.6,2146.8,1173.8,6.72,14426.5,1577.59,2163.97,True,16590.47,Shortfall,64.7
2025-06-02,2025-06-02,AK312,KUL,SGN,KUL-SGN,GDex,3641.2,2970.4,670.8,6.18,18357.07,829.11,0.0,False,18357.07,Shortfall,81.6
2025-06-02,2025-06-04,AK627,KUL,SGN,KUL-SGN,Kerry Logistics,3292.0,3638.0,0.0,4.51,16407.38,0.0,0.0,False,16407.38,On Track,110.5
2025-06-02,2025-06-02,AK733,KUL,SGN,KUL-SGN,Shopee Logistics,4495.9,4529.8,0.0,3.17,14359.47,0.0,0.0,False,14359.47,On Track,100.8
2025-06-02,2025-06-06,AK168,KUL,SGN,KUL-SGN,DHL Malaysia,2145.1,1775.5,369.6,3.55,6303.02,262.42,0.0,False,6303.02,Shortfall,82.8
2025-06-02,2025-06-06,AK344,KUL,SGN,KUL-SGN,Ninja Van,3692.0,3055.5,636.5,3.73,11397.01,474.83,0.0,False,11397.01,Shortfall,82.8
2025-06-02,2025-06-03,AK694,KUL,SGN,KUL-SGN,Pos Laju,1011.0,840.9,170.1,5.37,4515.63,182.69,0.0,False,4515.63,Shortfall,83.2
2025-06-02,2025-06-05,AK453,KUL,PEN,KUL-PEN,GDex,3561.0,4243.0,0.0,4.16,17650.88,0.0,2647.63,True,20298.51,On Track,119.2
2025-06-02,2025-06-06,AK826,KUL,PEN,KUL-PEN,SF Express,2688.0,2519.4,168.6,5.66,14259.8,190.86,2138.97,True,16398.77,At Risk,93.7
2025-06-02,2025-06-04,AK735,KUL,PEN,KUL-PEN,J&T Express,3552.4,3355.3,197.1,5.7,19125.21,224.69,0.0,False,19125.21,At Risk,94.5
2025-06-02,2025-06-03,AK167,KUL,PEN,KUL-PEN,FedEx Malaysia,4099.6,4241.2,0.0,8.17,34650.6,0.0,0.0,False,34650.6,On Track,103.5
2025-06-02,2025-06-03,AK608,KUL,BKI,KUL-BKI,Lazada Express,992.1,908.6,83.5,4.16,3779.78,69.47,0.0,False,3779.78,At Risk,91.6
2025-06-02,2025-06-05,AK400,KUL,BKI,KUL-BKI,SF Express,4437.5,3732.6,704.9,5.62,20977.21,792.31,0.0,False,20977.21,Shortfall,84.1
2025-06-02,2025-06-05,AK455,KUL,BKI,KUL-BKI,Pos Laju,4863.1,4136.3,726.8,5.75,23783.73,835.82,3567.56,True,27351.29,At Risk,85.1
